x	y	angle
0.010000089	-0.19000007	NA
8.940697E-8	-0.20000006	NA
0.010000089	-0.21000007	NA
8.940697E-8	-0.22000006	NA
0.010000089	-0.23000006	NA
8.940697E-8	-0.24000005	NA
0.010000089	-0.25000006	NA
8.940697E-8	-0.26000005	NA
0.010000089	-0.27000004	NA
8.940697E-8	-0.28000006	NA
0.010000089	-0.29000005	NA
8.940697E-8	-0.30000007	NA
0.010000089	-0.31000006	NA
8.940697E-8	-0.32000008	NA
0.010000089	-0.33000007	NA
8.940697E-8	-0.3400001	NA
0.010000089	-0.35000008	NA
8.940697E-8	-0.3600001	NA
0.010000089	-0.3700001	NA
8.940697E-8	-0.3800001	NA
0.010000089	-0.3900001	NA
8.940697E-8	-0.40000013	NA
0.010000089	-0.41000012	NA
8.940697E-8	-0.42000014	NA
0.010000089	-0.43000013	NA
8.940697E-8	-0.44000015	NA
0.010000089	-0.45000014	NA
8.940697E-8	-0.46000016	NA
0.010000089	-0.47000015	NA
8.940697E-8	-0.48000017	NA
0.010000089	-0.49000016	NA
0.020000089	0.5	NA
0.030000089	0.49	NA
0.020000089	0.48	NA
0.030000089	0.47	NA
0.020000089	0.45999998	NA
0.030000089	0.45	NA
0.020000089	0.43999997	NA
0.030000089	0.42999998	NA
0.020000089	0.41999996	NA
0.030000089	0.40999997	NA
0.020000089	0.39999995	NA
0.030000089	0.38999996	NA
0.020000089	0.37999994	NA
0.030000089	0.36999995	NA
0.020000089	0.35999992	NA
0.030000089	0.34999993	NA
0.020000089	0.3399999	NA
0.030000089	0.32999992	NA
0.020000089	0.3199999	NA
0.030000089	0.3099999	0.0
0.020000089	0.2999999	0.7853982
0.030000089	0.2899999	NA
0.020000089	0.27999988	NA
0.030000089	0.2699999	NA
0.020000089	0.25999987	NA
0.030000089	0.24999987	NA
0.020000089	0.23999988	NA
0.030000089	0.22999987	NA
0.020000089	0.21999988	NA
0.030000089	0.20999987	NA
0.020000089	0.19999988	NA
0.030000089	0.18999988	NA
0.020000089	0.17999989	NA
0.030000089	0.16999988	NA
0.020000089	0.15999989	NA
0.030000089	0.14999989	NA
0.020000089	0.1399999	NA
0.030000089	0.12999989	NA
0.020000089	0.1199999	NA
0.030000089	0.1099999	NA
0.020000089	0.099999905	NA
0.030000089	0.08999991	NA
0.020000089	0.07999991	NA
0.030000089	0.06999991	NA
0.020000089	0.05999991	NA
0.030000089	0.049999908	NA
0.020000089	0.03999991	NA
0.030000089	0.02999991	NA
0.020000089	0.01999991	NA
0.030000089	0.00999991	NA
0.020000089	-8.940697E-8	2.3561945
0.030000089	-0.010000089	2.3561945
0.020000089	-0.020000089	NA
0.030000089	-0.030000089	NA
0.020000089	-0.04000009	NA
0.030000089	-0.050000086	NA
0.020000089	-0.060000088	NA
0.030000089	-0.07000009	NA
0.020000089	-0.08000009	NA
0.030000089	-0.090000086	NA
0.020000089	-0.10000008	NA
0.030000089	-0.11000008	NA
0.020000089	-0.12000008	1.5707964
0.030000089	-0.13000008	NA
0.020000089	-0.14000008	1.5707964
0.030000089	-0.15000008	NA
0.020000089	-0.16000007	2.3561945
0.030000089	-0.17000008	NA
0.020000089	-0.18000007	NA
0.030000089	-0.19000007	NA
0.020000089	-0.20000006	NA
0.030000089	-0.21000007	NA
0.020000089	-0.22000006	NA
0.030000089	-0.23000006	NA
0.020000089	-0.24000005	NA
0.030000089	-0.25000006	NA
0.020000089	-0.26000005	NA
0.030000089	-0.27000004	NA
0.020000089	-0.28000006	NA
0.030000089	-0.29000005	NA
0.020000089	-0.30000007	NA
0.030000089	-0.31000006	NA
0.020000089	-0.32000008	NA
0.030000089	-0.33000007	NA
0.020000089	-0.3400001	NA
0.030000089	-0.35000008	NA
0.020000089	-0.3600001	NA
0.030000089	-0.3700001	NA
0.020000089	-0.3800001	NA
0.030000089	-0.3900001	NA
0.020000089	-0.40000013	NA
0.030000089	-0.41000012	NA
0.020000089	-0.42000014	NA
0.030000089	-0.43000013	NA
0.020000089	-0.44000015	NA
0.030000089	-0.45000014	NA
0.020000089	-0.46000016	NA
0.030000089	-0.47000015	NA
0.020000089	-0.48000017	NA
0.030000089	-0.49000016	NA
0.04000009	0.5	NA
0.050000086	0.49	NA
0.04000009	0.48	NA
0.050000086	0.47	NA
0.04000009	0.45999998	NA
0.050000086	0.45	NA
0.04000009	0.43999997	NA
0.050000086	0.42999998	NA
0.04000009	0.41999996	NA
0.050000086	0.40999997	NA
0.04000009	0.39999995	NA
0.050000086	0.38999996	NA
0.04000009	0.37999994	NA
0.050000086	0.36999995	0.0
0.04000009	0.35999992	NA
0.050000086	0.34999993	NA
0.04000009	0.3399999	NA
0.050000086	0.32999992	NA
0.04000009	0.3199999	NA
0.050000086	0.3099999	NA
0.04000009	0.2999999	5.497787
0.050000086	0.2899999	5.497787
0.04000009	0.27999988	NA
0.050000086	0.2699999	NA
0.04000009	0.25999987	NA
0.050000086	0.24999987	NA
0.04000009	0.23999988	3.1415927
0.050000086	0.22999987	NA
0.04000009	0.21999988	NA
0.050000086	0.20999987	3.9269907
0.04000009	0.19999988	NA
0.050000086	0.18999988	NA
0.04000009	0.17999989	NA
0.050000086	0.16999988	NA
0.04000009	0.15999989	NA
0.050000086	0.14999989	NA
0.04000009	0.1399999	NA
0.050000086	0.12999989	NA
0.04000009	0.1199999	NA
0.050000086	0.1099999	NA
0.04000009	0.099999905	NA
0.050000086	0.08999991	NA
0.04000009	0.07999991	NA
0.050000086	0.06999991	NA
0.04000009	0.05999991	NA
0.050000086	0.049999908	NA
0.04000009	0.03999991	NA
0.050000086	0.02999991	NA
0.04000009	0.01999991	NA
0.050000086	0.00999991	NA
0.04000009	-8.940697E-8	NA
0.050000086	-0.010000089	NA
0.04000009	-0.020000089	2.3561945
0.050000086	-0.030000089	2.3561945
0.04000009	-0.04000009	NA
0.050000086	-0.050000086	NA
0.04000009	-0.060000088	NA
0.050000086	-0.07000009	NA
0.04000009	-0.08000009	NA
0.050000086	-0.090000086	NA
0.04000009	-0.10000008	0.0
0.050000086	-0.11000008	0.0
0.04000009	-0.12000008	NA
0.050000086	-0.13000008	NA
0.04000009	-0.14000008	NA
0.050000086	-0.15000008	NA
0.04000009	-0.16000007	NA
0.050000086	-0.17000008	NA
0.04000009	-0.18000007	NA
0.050000086	-0.19000007	NA
0.04000009	-0.20000006	NA
0.050000086	-0.21000007	NA
0.04000009	-0.22000006	NA
0.050000086	-0.23000006	NA
0.04000009	-0.24000005	NA
0.050000086	-0.25000006	NA
0.04000009	-0.26000005	NA
0.050000086	-0.27000004	NA
0.04000009	-0.28000006	NA
0.050000086	-0.29000005	NA
0.04000009	-0.30000007	NA
0.050000086	-0.31000006	NA
0.04000009	-0.32000008	NA
0.050000086	-0.33000007	NA
0.04000009	-0.3400001	NA
0.050000086	-0.35000008	NA
0.04000009	-0.3600001	NA
0.050000086	-0.3700001	NA
0.04000009	-0.3800001	NA
0.050000086	-0.3900001	NA
0.04000009	-0.40000013	NA
0.050000086	-0.41000012	NA
0.04000009	-0.42000014	NA
0.050000086	-0.43000013	NA
0.04000009	-0.44000015	NA
0.050000086	-0.45000014	NA
0.04000009	-0.46000016	NA
0.050000086	-0.47000015	NA
0.04000009	-0.48000017	NA
0.050000086	-0.49000016	NA
0.060000088	0.5	NA
0.07000009	0.49	NA
0.060000088	0.48	NA
0.07000009	0.47	NA
0.060000088	0.45999998	NA
0.07000009	0.45	4.712389
0.060000088	0.43999997	NA
0.07000009	0.42999998	5.497787
0.060000088	0.41999996	NA
0.07000009	0.40999997	NA
0.060000088	0.39999995	NA
0.07000009	0.38999996	NA
0.060000088	0.37999994	NA
0.07000009	0.36999995	0.0
0.060000088	0.35999992	0.0
0.07000009	0.34999993	NA
0.060000088	0.3399999	NA
0.07000009	0.32999992	NA
0.060000088	0.3199999	NA
0.07000009	0.3099999	NA
0.060000088	0.2999999	NA
0.07000009	0.2899999	0.7853982
0.060000088	0.27999988	4.712389
0.07000009	0.2699999	4.712389
0.060000088	0.25999987	4.712389
0.07000009	0.24999987	4.712389
0.060000088	0.23999988	0.7853982
0.07000009	0.22999987	3.9269907
0.060000088	0.21999988	3.9269907
0.07000009	0.20999987	5.497787
0.060000088	0.19999988	NA
0.07000009	0.18999988	NA
0.060000088	0.17999989	NA
0.07000009	0.16999988	NA
0.060000088	0.15999989	NA
0.07000009	0.14999989	NA
0.060000088	0.1399999	NA
0.07000009	0.12999989	5.497787
0.060000088	0.1199999	NA
0.07000009	0.1099999	NA
0.060000088	0.099999905	NA
0.07000009	0.08999991	NA
0.060000088	0.07999991	NA
0.07000009	0.06999991	NA
0.060000088	0.05999991	NA
0.07000009	0.049999908	NA
0.060000088	0.03999991	NA
0.07000009	0.02999991	NA
0.060000088	0.01999991	NA
0.07000009	0.00999991	NA
0.060000088	-8.940697E-8	NA
0.07000009	-0.010000089	3.9269907
0.060000088	-0.020000089	3.9269907
0.07000009	-0.030000089	3.1415927
0.060000088	-0.04000009	2.3561945
0.07000009	-0.050000086	3.1415927
0.060000088	-0.060000088	NA
0.07000009	-0.07000009	NA
0.060000088	-0.08000009	NA
0.07000009	-0.090000086	0.7853982
0.060000088	-0.10000008	0.7853982
0.07000009	-0.11000008	NA
0.060000088	-0.12000008	NA
0.07000009	-0.13000008	NA
0.060000088	-0.14000008	NA
0.07000009	-0.15000008	NA
0.060000088	-0.16000007	NA
0.07000009	-0.17000008	NA
0.060000088	-0.18000007	NA
0.07000009	-0.19000007	NA
0.060000088	-0.20000006	NA
0.07000009	-0.21000007	NA
0.060000088	-0.22000006	NA
0.07000009	-0.23000006	NA
0.060000088	-0.24000005	NA
0.07000009	-0.25000006	NA
0.060000088	-0.26000005	NA
0.07000009	-0.27000004	NA
0.060000088	-0.28000006	NA
0.07000009	-0.29000005	NA
0.060000088	-0.30000007	NA
0.07000009	-0.31000006	NA
0.060000088	-0.32000008	NA
0.07000009	-0.33000007	NA
0.060000088	-0.3400001	NA
0.07000009	-0.35000008	NA
0.060000088	-0.3600001	NA
0.07000009	-0.3700001	NA
0.060000088	-0.3800001	NA
0.07000009	-0.3900001	NA
0.060000088	-0.40000013	NA
0.07000009	-0.41000012	NA
0.060000088	-0.42000014	NA
0.07000009	-0.43000013	NA
0.060000088	-0.44000015	NA
0.07000009	-0.45000014	NA
0.060000088	-0.46000016	NA
0.07000009	-0.47000015	NA
0.060000088	-0.48000017	NA
0.07000009	-0.49000016	NA
0.08000009	0.5	NA
0.090000086	0.49	NA
0.08000009	0.48	NA
0.090000086	0.47	NA
0.08000009	0.45999998	3.9269907
0.090000086	0.45	NA
0.08000009	0.43999997	4.712389
0.090000086	0.42999998	NA
0.08000009	0.41999996	5.497787
0.090000086	0.40999997	0.0
0.08000009	0.39999995	NA
0.090000086	0.38999996	0.7853982
0.08000009	0.37999994	0.7853982
0.090000086	0.36999995	1.5707964
0.08000009	0.35999992	NA
0.090000086	0.34999993	NA
0.08000009	0.3399999	NA
0.090000086	0.32999992	NA
0.08000009	0.3199999	4.712389
0.090000086	0.3099999	3.9269907
0.08000009	0.2999999	4.712389
0.090000086	0.2899999	3.1415927
0.08000009	0.27999988	4.712389
0.090000086	0.2699999	1.5707964
0.08000009	0.25999987	4.712389
0.090000086	0.24999987	2.3561945
0.08000009	0.23999988	2.3561945
0.090000086	0.22999987	5.497787
0.08000009	0.21999988	3.1415927
0.090000086	0.20999987	NA
0.08000009	0.19999988	5.497787
0.090000086	0.18999988	5.497787
0.08000009	0.17999989	NA
0.090000086	0.16999988	NA
0.08000009	0.15999989	NA
0.090000086	0.14999989	NA
0.08000009	0.1399999	NA
0.090000086	0.12999989	NA
0.08000009	0.1199999	0.0
0.090000086	0.1099999	0.0
0.08000009	0.099999905	NA
0.090000086	0.08999991	NA
0.08000009	0.07999991	NA
0.090000086	0.06999991	0.7853982
0.08000009	0.05999991	1.5707964
0.090000086	0.049999908	2.3561945
0.08000009	0.03999991	NA
0.090000086	0.02999991	NA
0.08000009	0.01999991	NA
0.090000086	0.00999991	NA
0.08000009	-8.940697E-8	3.9269907
0.090000086	-0.010000089	NA
0.08000009	-0.020000089	NA
0.090000086	-0.030000089	3.9269907
0.08000009	-0.04000009	3.1415927
0.090000086	-0.050000086	2.3561945
0.08000009	-0.060000088	NA
0.090000086	-0.07000009	1.5707964
0.08000009	-0.08000009	0.7853982
0.090000086	-0.090000086	NA
0.08000009	-0.10000008	NA
0.090000086	-0.11000008	NA
0.08000009	-0.12000008	NA
0.090000086	-0.13000008	1.5707964
0.08000009	-0.14000008	NA
0.090000086	-0.15000008	NA
0.08000009	-0.16000007	NA
0.090000086	-0.17000008	NA
0.08000009	-0.18000007	NA
0.090000086	-0.19000007	NA
0.08000009	-0.20000006	NA
0.090000086	-0.21000007	NA
0.08000009	-0.22000006	NA
0.090000086	-0.23000006	NA
0.08000009	-0.24000005	NA
0.090000086	-0.25000006	NA
0.08000009	-0.26000005	NA
0.090000086	-0.27000004	NA
0.08000009	-0.28000006	NA
0.090000086	-0.29000005	NA
0.08000009	-0.30000007	NA
0.090000086	-0.31000006	NA
0.08000009	-0.32000008	NA
0.090000086	-0.33000007	NA
0.08000009	-0.3400001	NA
0.090000086	-0.35000008	NA
0.08000009	-0.3600001	NA
0.090000086	-0.3700001	NA
0.08000009	-0.3800001	NA
0.090000086	-0.3900001	NA
0.08000009	-0.40000013	NA
0.090000086	-0.41000012	NA
0.08000009	-0.42000014	NA
0.090000086	-0.43000013	NA
0.08000009	-0.44000015	NA
0.090000086	-0.45000014	NA
0.08000009	-0.46000016	NA
0.090000086	-0.47000015	NA
0.08000009	-0.48000017	NA
0.090000086	-0.49000016	NA
0.10000008	0.5	NA
0.11000008	0.49	NA
0.10000008	0.48	NA
0.11000008	0.47	NA
0.10000008	0.45999998	3.1415927
0.11000008	0.45	4.712389
0.10000008	0.43999997	4.712389
0.11000008	0.42999998	4.712389
0.10000008	0.41999996	4.712389
0.11000008	0.40999997	4.712389
0.10000008	0.39999995	5.497787
0.11000008	0.38999996	5.497787
0.10000008	0.37999994	2.3561945
0.11000008	0.36999995	4.712389
0.10000008	0.35999992	NA
0.11000008	0.34999993	4.712389
0.10000008	0.3399999	NA
0.11000008	0.32999992	3.9269907
0.10000008	0.3199999	3.9269907
0.11000008	0.3099999	3.9269907
0.10000008	0.2999999	3.9269907
0.11000008	0.2899999	5.497787
0.10000008	0.27999988	0.0
0.11000008	0.2699999	3.1415927
0.10000008	0.25999987	2.3561945
0.11000008	0.24999987	2.3561945
0.10000008	0.23999988	0.0
0.11000008	0.22999987	5.497787
0.10000008	0.21999988	3.1415927
0.11000008	0.20999987	NA
0.10000008	0.19999988	NA
0.11000008	0.18999988	5.497787
0.10000008	0.17999989	0.0
0.11000008	0.16999988	0.0
0.10000008	0.15999989	NA
0.11000008	0.14999989	NA
0.10000008	0.1399999	NA
0.11000008	0.12999989	0.7853982
0.10000008	0.1199999	0.7853982
0.11000008	0.1099999	NA
0.10000008	0.099999905	2.3561945
0.11000008	0.08999991	0.7853982
0.10000008	0.07999991	0.7853982
0.11000008	0.06999991	NA
0.10000008	0.05999991	NA
0.11000008	0.049999908	NA
0.10000008	0.03999991	2.3561945
0.11000008	0.02999991	NA
0.10000008	0.01999991	NA
0.11000008	0.00999991	NA
0.10000008	-8.940697E-8	NA
0.11000008	-0.010000089	0.7853982
0.10000008	-0.020000089	3.9269907
0.11000008	-0.030000089	3.1415927
0.10000008	-0.04000009	NA
0.11000008	-0.050000086	NA
0.10000008	-0.060000088	2.3561945
0.11000008	-0.07000009	2.3561945
0.10000008	-0.08000009	NA
0.11000008	-0.090000086	1.5707964
0.10000008	-0.10000008	NA
0.11000008	-0.11000008	1.5707964
0.10000008	-0.12000008	0.7853982
0.11000008	-0.13000008	NA
0.10000008	-0.14000008	NA
0.11000008	-0.15000008	NA
0.10000008	-0.16000007	NA
0.11000008	-0.17000008	NA
0.10000008	-0.18000007	NA
0.11000008	-0.19000007	NA
0.10000008	-0.20000006	NA
0.11000008	-0.21000007	NA
0.10000008	-0.22000006	NA
0.11000008	-0.23000006	NA
0.10000008	-0.24000005	NA
0.11000008	-0.25000006	NA
0.10000008	-0.26000005	NA
0.11000008	-0.27000004	NA
0.10000008	-0.28000006	NA
0.11000008	-0.29000005	NA
0.10000008	-0.30000007	NA
0.11000008	-0.31000006	NA
0.10000008	-0.32000008	NA
0.11000008	-0.33000007	NA
0.10000008	-0.3400001	NA
0.11000008	-0.35000008	NA
0.10000008	-0.3600001	NA
0.11000008	-0.3700001	NA
0.10000008	-0.3800001	NA
0.11000008	-0.3900001	NA
0.10000008	-0.40000013	NA
0.11000008	-0.41000012	NA
0.10000008	-0.42000014	NA
0.11000008	-0.43000013	NA
0.10000008	-0.44000015	NA
0.11000008	-0.45000014	NA
0.10000008	-0.46000016	NA
0.11000008	-0.47000015	NA
0.10000008	-0.48000017	NA
0.11000008	-0.49000016	NA
0.12000008	0.5	NA
0.13000008	0.49	NA
0.12000008	0.48	NA
0.13000008	0.47	NA
0.12000008	0.45999998	3.9269907
0.13000008	0.45	3.1415927
0.12000008	0.43999997	4.712389
0.13000008	0.42999998	3.1415927
0.12000008	0.41999996	4.712389
0.13000008	0.40999997	NA
0.12000008	0.39999995	4.712389
0.13000008	0.38999996	3.1415927
0.12000008	0.37999994	4.712389
0.13000008	0.36999995	1.5707964
0.12000008	0.35999992	4.712389
0.13000008	0.34999993	2.3561945
0.12000008	0.3399999	3.9269907
0.13000008	0.32999992	1.5707964
0.12000008	0.3199999	3.9269907
0.13000008	0.3099999	1.5707964
0.12000008	0.2999999	1.5707964
0.13000008	0.2899999	2.3561945
0.12000008	0.27999988	5.497787
0.13000008	0.2699999	4.712389
0.12000008	0.25999987	1.5707964
0.13000008	0.24999987	5.497787
0.12000008	0.23999988	2.3561945
0.13000008	0.22999987	1.5707964
0.12000008	0.21999988	3.1415927
0.13000008	0.20999987	1.5707964
0.12000008	0.19999988	NA
0.13000008	0.18999988	1.5707964
0.12000008	0.17999989	0.0
0.13000008	0.16999988	1.5707964
0.12000008	0.15999989	NA
0.13000008	0.14999989	1.5707964
0.12000008	0.1399999	0.7853982
0.13000008	0.12999989	0.7853982
0.12000008	0.1199999	NA
0.13000008	0.1099999	1.5707964
0.12000008	0.099999905	0.7853982
0.13000008	0.08999991	0.7853982
0.12000008	0.07999991	NA
0.13000008	0.06999991	1.5707964
0.12000008	0.05999991	NA
0.13000008	0.049999908	1.5707964
0.12000008	0.03999991	NA
0.13000008	0.02999991	1.5707964
0.12000008	0.01999991	NA
0.13000008	0.00999991	1.5707964
0.12000008	-8.940697E-8	0.7853982
0.13000008	-0.010000089	2.3561945
0.12000008	-0.020000089	NA
0.13000008	-0.030000089	NA
0.12000008	-0.04000009	NA
0.13000008	-0.050000086	NA
0.12000008	-0.060000088	NA
0.13000008	-0.07000009	NA
0.12000008	-0.08000009	NA
0.13000008	-0.090000086	NA
0.12000008	-0.10000008	NA
0.13000008	-0.11000008	NA
0.12000008	-0.12000008	NA
0.13000008	-0.13000008	NA
0.12000008	-0.14000008	NA
0.13000008	-0.15000008	NA
0.12000008	-0.16000007	NA
0.13000008	-0.17000008	NA
0.12000008	-0.18000007	NA
0.13000008	-0.19000007	NA
0.12000008	-0.20000006	NA
0.13000008	-0.21000007	NA
0.12000008	-0.22000006	NA
0.13000008	-0.23000006	NA
0.12000008	-0.24000005	NA
0.13000008	-0.25000006	NA
0.12000008	-0.26000005	NA
0.13000008	-0.27000004	NA
0.12000008	-0.28000006	NA
0.13000008	-0.29000005	NA
0.12000008	-0.30000007	NA
0.13000008	-0.31000006	NA
0.12000008	-0.32000008	NA
0.13000008	-0.33000007	NA
0.12000008	-0.3400001	NA
0.13000008	-0.35000008	NA
0.12000008	-0.3600001	NA
0.13000008	-0.3700001	NA
0.12000008	-0.3800001	NA
0.13000008	-0.3900001	NA
0.12000008	-0.40000013	NA
0.13000008	-0.41000012	NA
0.12000008	-0.42000014	NA
0.13000008	-0.43000013	NA
0.12000008	-0.44000015	NA
0.13000008	-0.45000014	NA
0.12000008	-0.46000016	NA
0.13000008	-0.47000015	NA
0.12000008	-0.48000017	NA
0.13000008	-0.49000016	NA
0.14000008	0.5	NA
0.15000008	0.49	NA
0.14000008	0.48	NA
0.15000008	0.47	NA
0.14000008	0.45999998	3.1415927
0.15000008	0.45	2.3561945
0.14000008	0.43999997	3.1415927
0.15000008	0.42999998	3.1415927
0.14000008	0.41999996	4.712389
0.15000008	0.40999997	4.712389
0.14000008	0.39999995	0.7853982
0.15000008	0.38999996	3.9269907
0.14000008	0.37999994	3.1415927
0.15000008	0.36999995	4.712389
0.14000008	0.35999992	3.1415927
0.15000008	0.34999993	3.1415927
0.14000008	0.3399999	NA
0.15000008	0.32999992	NA
0.14000008	0.3199999	NA
0.15000008	0.3099999	1.5707964
0.14000008	0.2999999	NA
0.15000008	0.2899999	0.7853982
0.14000008	0.27999988	5.497787
0.15000008	0.2699999	3.9269907
0.14000008	0.25999987	4.712389
0.15000008	0.24999987	4.712389
0.14000008	0.23999988	4.712389
0.15000008	0.22999987	2.3561945
0.14000008	0.21999988	1.5707964
0.15000008	0.20999987	3.1415927
0.14000008	0.19999988	1.5707964
0.15000008	0.18999988	2.3561945
0.14000008	0.17999989	1.5707964
0.15000008	0.16999988	0.7853982
0.14000008	0.15999989	1.5707964
0.15000008	0.14999989	1.5707964
0.14000008	0.1399999	0.0
0.15000008	0.12999989	1.5707964
0.14000008	0.1199999	NA
0.15000008	0.1099999	1.5707964
0.14000008	0.099999905	0.0
0.15000008	0.08999991	0.7853982
0.14000008	0.07999991	NA
0.15000008	0.06999991	0.7853982
0.14000008	0.05999991	1.5707964
0.15000008	0.049999908	1.5707964
0.14000008	0.03999991	1.5707964
0.15000008	0.02999991	1.5707964
0.14000008	0.01999991	1.5707964
0.15000008	0.00999991	1.5707964
0.14000008	-8.940697E-8	1.5707964
0.15000008	-0.010000089	1.5707964
0.14000008	-0.020000089	0.7853982
0.15000008	-0.030000089	NA
0.14000008	-0.04000009	NA
0.15000008	-0.050000086	NA
0.14000008	-0.060000088	NA
0.15000008	-0.07000009	NA
0.14000008	-0.08000009	NA
0.15000008	-0.090000086	NA
0.14000008	-0.10000008	NA
0.15000008	-0.11000008	NA
0.14000008	-0.12000008	NA
0.15000008	-0.13000008	NA
0.14000008	-0.14000008	NA
0.15000008	-0.15000008	NA
0.14000008	-0.16000007	NA
0.15000008	-0.17000008	NA
0.14000008	-0.18000007	NA
0.15000008	-0.19000007	NA
0.14000008	-0.20000006	NA
0.15000008	-0.21000007	NA
0.14000008	-0.22000006	NA
0.15000008	-0.23000006	NA
0.14000008	-0.24000005	NA
0.15000008	-0.25000006	NA
0.14000008	-0.26000005	NA
0.15000008	-0.27000004	NA
0.14000008	-0.28000006	NA
0.15000008	-0.29000005	NA
0.14000008	-0.30000007	NA
0.15000008	-0.31000006	NA
0.14000008	-0.32000008	NA
0.15000008	-0.33000007	NA
0.14000008	-0.3400001	NA
0.15000008	-0.35000008	NA
0.14000008	-0.3600001	NA
0.15000008	-0.3700001	NA
0.14000008	-0.3800001	NA
0.15000008	-0.3900001	NA
0.14000008	-0.40000013	NA
0.15000008	-0.41000012	NA
0.14000008	-0.42000014	NA
0.15000008	-0.43000013	NA
0.14000008	-0.44000015	NA
0.15000008	-0.45000014	NA
0.14000008	-0.46000016	NA
0.15000008	-0.47000015	NA
0.14000008	-0.48000017	NA
0.15000008	-0.49000016	NA
0.16000007	0.5	NA
0.17000008	0.49	NA
0.16000007	0.48	NA
0.17000008	0.47	NA
0.16000007	0.45999998	NA
0.17000008	0.45	3.9269907
0.16000007	0.43999997	3.1415927
0.17000008	0.42999998	3.1415927
0.16000007	0.41999996	4.712389
0.17000008	0.40999997	4.712389
0.16000007	0.39999995	3.9269907
0.17000008	0.38999996	NA
0.16000007	0.37999994	5.497787
0.17000008	0.36999995	3.9269907
0.16000007	0.35999992	3.1415927
0.17000008	0.34999993	3.1415927
0.16000007	0.3399999	1.5707964
0.17000008	0.32999992	0.7853982
0.16000007	0.3199999	1.5707964
0.17000008	0.3099999	3.9269907
0.16000007	0.2999999	4.712389
0.17000008	0.2899999	4.712389
0.16000007	0.27999988	3.9269907
0.17000008	0.2699999	2.3561945
0.16000007	0.25999987	NA
0.17000008	0.24999987	0.7853982
0.16000007	0.23999988	0.7853982
0.17000008	0.22999987	3.1415927
0.16000007	0.21999988	3.1415927
0.17000008	0.20999987	1.5707964
0.16000007	0.19999988	1.5707964
0.17000008	0.18999988	1.5707964
0.16000007	0.17999989	1.5707964
0.17000008	0.16999988	NA
0.16000007	0.15999989	1.5707964
0.17000008	0.14999989	NA
0.16000007	0.1399999	2.3561945
0.17000008	0.12999989	1.5707964
0.16000007	0.1199999	1.5707964
0.17000008	0.1099999	1.5707964
0.16000007	0.099999905	1.5707964
0.17000008	0.08999991	3.1415927
0.16000007	0.07999991	0.7853982
0.17000008	0.06999991	NA
0.16000007	0.05999991	1.5707964
0.17000008	0.049999908	NA
0.16000007	0.03999991	2.3561945
0.17000008	0.02999991	2.3561945
0.16000007	0.01999991	NA
0.17000008	0.00999991	1.5707964
0.16000007	-8.940697E-8	NA
0.17000008	-0.010000089	1.5707964
0.16000007	-0.020000089	NA
0.17000008	-0.030000089	0.7853982
0.16000007	-0.04000009	1.5707964
0.17000008	-0.050000086	1.5707964
0.16000007	-0.060000088	NA
0.17000008	-0.07000009	NA
0.16000007	-0.08000009	NA
0.17000008	-0.090000086	NA
0.16000007	-0.10000008	NA
0.17000008	-0.11000008	NA
0.16000007	-0.12000008	NA
0.17000008	-0.13000008	NA
0.16000007	-0.14000008	NA
0.17000008	-0.15000008	NA
0.16000007	-0.16000007	NA
0.17000008	-0.17000008	NA
0.16000007	-0.18000007	NA
0.17000008	-0.19000007	NA
0.16000007	-0.20000006	NA
0.17000008	-0.21000007	NA
0.16000007	-0.22000006	NA
0.17000008	-0.23000006	NA
0.16000007	-0.24000005	NA
0.17000008	-0.25000006	NA
0.16000007	-0.26000005	NA
0.17000008	-0.27000004	NA
0.16000007	-0.28000006	NA
0.17000008	-0.29000005	NA
0.16000007	-0.30000007	NA
0.17000008	-0.31000006	NA
0.16000007	-0.32000008	NA
0.17000008	-0.33000007	NA
0.16000007	-0.3400001	NA
0.17000008	-0.35000008	NA
0.16000007	-0.3600001	NA
0.17000008	-0.3700001	NA
0.16000007	-0.3800001	NA
0.17000008	-0.3900001	NA
0.16000007	-0.40000013	NA
0.17000008	-0.41000012	NA
0.16000007	-0.42000014	NA
0.17000008	-0.43000013	NA
0.16000007	-0.44000015	NA
0.17000008	-0.45000014	NA
0.16000007	-0.46000016	NA
0.17000008	-0.47000015	NA
0.16000007	-0.48000017	NA
0.17000008	-0.49000016	NA
0.18000007	0.5	NA
0.19000007	0.49	NA
0.18000007	0.48	NA
0.19000007	0.47	NA
0.18000007	0.45999998	NA
0.19000007	0.45	3.1415927
0.18000007	0.43999997	3.1415927
0.19000007	0.42999998	2.3561945
0.18000007	0.41999996	2.3561945
0.19000007	0.40999997	2.3561945
0.18000007	0.39999995	NA
0.19000007	0.38999996	1.5707964
0.18000007	0.37999994	NA
0.19000007	0.36999995	0.0
0.18000007	0.35999992	2.3561945
0.19000007	0.34999993	3.1415927
0.18000007	0.3399999	0.7853982
0.19000007	0.32999992	NA
0.18000007	0.3199999	NA
0.19000007	0.3099999	0.7853982
0.18000007	0.2999999	NA
0.19000007	0.2899999	5.497787
0.18000007	0.27999988	0.7853982
0.19000007	0.2699999	NA
0.18000007	0.25999987	2.3561945
0.19000007	0.24999987	NA
0.18000007	0.23999988	NA
0.19000007	0.22999987	NA
0.18000007	0.21999988	3.1415927
0.19000007	0.20999987	2.3561945
0.18000007	0.19999988	2.3561945
